交易日期,序号,板块类型,板块名称,板块代码,当日涨幅%,成交额加权涨幅%,上涨家数占比,长期主线指数,长期主线排名,短期主线指数,短期主线Top10排名,P9买入分,P9Top10排名,P9排名,入选原因,龙头编号,龙头名称,龙头详细,成员数,有效成员数
2026-05-18,68,概念,PM2.5,885555,3.0251,6.3051,0.5556,75.78,68,75.68,5.0,25.95,,49,长期主线/短期主线,002980/603286/603311,华盛昌/日盈电子/金海高科,"[{""symbol"": ""002980"", ""name"": ""华盛昌"", ""leader_score"": 89.75, ""combined_leader_score"": 89.71, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603286"", ""name"": ""日盈电子"", ""leader_score"": 84.89, ""combined_leader_score"": 80.82, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603311"", ""name"": ""金海高科"", ""leader_score"": 88.44, ""combined_leader_score"": 74.93, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",9,9
2026-05-18,69,概念,金属铅,885971,-0.5646,-0.9435,0.32,75.44,69,11.04,,23.63,,85,长期主线,000426/600301/002716,兴业银锡/华锡有色/湖南白银,"[{""symbol"": ""000426"", ""name"": ""兴业银锡"", ""leader_score"": 84.29, ""combined_leader_score"": 82.66, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600301"", ""name"": ""华锡有色"", ""leader_score"": 76.49, ""combined_leader_score"": 74.37, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002716"", ""name"": ""湖南白银"", ""leader_score"": 83.03, ""combined_leader_score"": 73.7, ""leader_type"": ""swing"", ""leader_tags"": ""波段先锋/波段活跃候选""}]",25,25
2026-05-18,70,概念,军工,885700,0.2413,1.1235,0.4802,75.3,70,39.21,,23.45,,86,长期主线,600105/002428/600487,永鼎股份/云南锗业/亨通光电,"[{""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 96.48, ""combined_leader_score"": 86.85, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002428"", ""name"": ""云南锗业"", ""leader_score"": 91.63, ""combined_leader_score"": 84.3, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600487"", ""name"": ""亨通光电"", ""leader_score"": 96.1, ""combined_leader_score"": 83.47, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",227,227
2026-05-18,71,概念,汽车电子,885545,0.818,2.2233,0.5479,75.01,71,59.2,,21.37,,110,长期主线,001309/002916/603920,德明利/深南电路/世运电路,"[{""symbol"": ""001309"", ""name"": ""德明利"", ""leader_score"": 91.98, ""combined_leader_score"": 84.53, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002916"", ""name"": ""深南电路"", ""leader_score"": 91.76, ""combined_leader_score"": 81.22, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}, {""symbol"": ""603920"", ""name"": ""世运电路"", ""leader_score"": 85.54, ""combined_leader_score"": 78.56, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心候选/波段活跃候选""}]",146,146
2026-05-18,72,行业,机械设备-自动化设备,机械设备-自动化设备,1.0831,5.9831,0.5882,74.95,72,84.96,1.0,24.81,,58,长期主线/短期主线,002975/002979/002957,博杰股份/雷赛智能/科瑞技术,"[{""symbol"": ""002975"", ""name"": ""博杰股份"", ""leader_score"": 84.66, ""combined_leader_score"": 80.21, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002979"", ""name"": ""雷赛智能"", ""leader_score"": 81.16, ""combined_leader_score"": 79.63, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002957"", ""name"": ""科瑞技术"", ""leader_score"": 78.06, ""combined_leader_score"": 74.46, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",17,17
2026-05-18,73,概念,3D打印,885537,0.4679,1.3648,0.4872,74.84,73,50.07,,26.91,,37,长期主线,600105/605376/002361,永鼎股份/博迁新材/神剑股份,"[{""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 95.32, ""combined_leader_score"": 92.16, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""605376"", ""name"": ""博迁新材"", ""leader_score"": 90.26, ""combined_leader_score"": 85.91, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002361"", ""name"": ""神剑股份"", ""leader_score"": 84.93, ""combined_leader_score"": 82.33, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",39,39
2026-05-18,74,概念,金属回收,885972,-0.29,-0.7732,0.3659,74.42,74,20.54,,19.31,,130,长期主线,002716/001203/600961,湖南白银/大中矿业/株冶集团,"[{""symbol"": ""002716"", ""name"": ""湖南白银"", ""leader_score"": 81.53, ""combined_leader_score"": 78.86, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""001203"", ""name"": ""大中矿业"", ""leader_score"": 78.44, ""combined_leader_score"": 78.03, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600961"", ""name"": ""株冶集团"", ""leader_score"": 79.55, ""combined_leader_score"": 77.93, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",41,41
2026-05-18,75,概念,商业航天,886078,0.6385,2.1949,0.5114,74.21,75,46.98,,24.24,,70,长期主线,600105/002428/002149,永鼎股份/云南锗业/西部材料,"[{""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 96.61, ""combined_leader_score"": 88.35, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002428"", ""name"": ""云南锗业"", ""leader_score"": 90.94, ""combined_leader_score"": 83.86, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002149"", ""name"": ""西部材料"", ""leader_score"": 88.18, ""combined_leader_score"": 82.74, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}]",176,176
2026-05-18,76,概念,数据中心,885887,1.0408,1.7762,0.6255,74.2,76,54.82,,26.0,,46,长期主线,600487/603256/001309,亨通光电/宏和科技/德明利,"[{""symbol"": ""600487"", ""name"": ""亨通光电"", ""leader_score"": 94.22, ""combined_leader_score"": 85.87, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603256"", ""name"": ""宏和科技"", ""leader_score"": 89.78, ""combined_leader_score"": 85.31, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}, {""symbol"": ""001309"", ""name"": ""德明利"", ""leader_score"": 90.64, ""combined_leader_score"": 85.15, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}]",235,235
2026-05-18,77,概念,盐湖提锂,885922,-0.5894,-1.0876,0.2609,73.87,77,11.97,,24.18,,71,长期主线,000408/002240/600338,藏格矿业/盛新锂能/西藏珠峰,"[{""symbol"": ""000408"", ""name"": ""藏格矿业"", ""leader_score"": 90.59, ""combined_leader_score"": 85.04, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002240"", ""name"": ""盛新锂能"", ""leader_score"": 82.27, ""combined_leader_score"": 79.35, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600338"", ""name"": ""西藏珠峰"", ""leader_score"": 80.64, ""combined_leader_score"": 76.39, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",23,23
2026-05-18,78,行业,电子-消费电子,电子-消费电子,0.6855,0.8838,0.5517,73.85,78,54.94,,27.4,,31,长期主线,002947/603626/603052,恒铭达/科森科技/可川科技,"[{""symbol"": ""002947"", ""name"": ""恒铭达"", ""leader_score"": 87.31, ""combined_leader_score"": 85.02, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603626"", ""name"": ""科森科技"", ""leader_score"": 82.65, ""combined_leader_score"": 80.41, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603052"", ""name"": ""可川科技"", ""leader_score"": 81.59, ""combined_leader_score"": 79.33, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",29,29
2026-05-18,79,概念,柔性屏(折叠屏),885809,1.1591,2.6911,0.6471,73.24,79,58.18,,24.38,,68,长期主线,002149/603228/601208,西部材料/景旺电子/东材科技,"[{""symbol"": ""002149"", ""name"": ""西部材料"", ""leader_score"": 92.12, ""combined_leader_score"": 86.23, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603228"", ""name"": ""景旺电子"", ""leader_score"": 87.52, ""combined_leader_score"": 82.74, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""601208"", ""name"": ""东材科技"", ""leader_score"": 93.24, ""combined_leader_score"": 84.78, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选/波段活跃候选""}]",34,34
2026-05-18,80,概念,钠离子电池,885928,-0.3216,-0.4609,0.3529,73.21,80,20.97,,20.92,,117,长期主线,600869/002580/002759,远东股份/圣阳股份/天际股份,"[{""symbol"": ""600869"", ""name"": ""远东股份"", ""leader_score"": 88.84, ""combined_leader_score"": 82.35, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002580"", ""name"": ""圣阳股份"", ""leader_score"": 84.63, ""combined_leader_score"": 81.51, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002759"", ""name"": ""天际股份"", ""leader_score"": 80.04, ""combined_leader_score"": 78.17, ""leader_type"": ""swing"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}]",51,51
2026-05-18,81,概念,金属锌,885970,-0.2463,-0.8149,0.3929,73.2,81,15.04,,16.02,,157,长期主线,000426/600301/002716,兴业银锡/华锡有色/湖南白银,"[{""symbol"": ""000426"", ""name"": ""兴业银锡"", ""leader_score"": 85.66, ""combined_leader_score"": 83.83, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600301"", ""name"": ""华锡有色"", ""leader_score"": 75.07, ""combined_leader_score"": 74.6, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002716"", ""name"": ""湖南白银"", ""leader_score"": 77.73, ""combined_leader_score"": 71.79, ""leader_type"": ""swing"", ""leader_tags"": ""波段先锋/波段活跃候选""}]",28,28
2026-05-18,82,行业,有色金属-金属新材料,有色金属-金属新材料,-0.6215,-1.1633,0.3333,73.08,82,22.12,,21.47,,107,长期主线,000969/603978/600366,安泰科技/深圳新星/宁波韵升,"[{""symbol"": ""000969"", ""name"": ""安泰科技"", ""leader_score"": 85.5, ""combined_leader_score"": 82.08, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603978"", ""name"": ""深圳新星"", ""leader_score"": 92.83, ""combined_leader_score"": 80.07, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}, {""symbol"": ""600366"", ""name"": ""宁波韵升"", ""leader_score"": 79.16, ""combined_leader_score"": 75.7, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",9,9
2026-05-18,83,行业,建筑材料-玻璃玻纤,建筑材料-玻璃玻纤,1.7612,4.4379,0.625,72.25,83,45.78,,29.09,,17,长期主线,603601/600176/002201,再升科技/中国巨石/九鼎新材,"[{""symbol"": ""603601"", ""name"": ""再升科技"", ""leader_score"": 97.1, ""combined_leader_score"": 93.65, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600176"", ""name"": ""中国巨石"", ""leader_score"": 88.5, ""combined_leader_score"": 81.41, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002201"", ""name"": ""九鼎新材"", ""leader_score"": 87.89, ""combined_leader_score"": 71.91, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",8,8
2026-05-18,84,概念,特斯拉概念,885467,0.2038,1.4693,0.4434,71.71,84,46.24,,25.95,,47,长期主线,603306/002384/603228,华懋科技/东山精密/景旺电子,"[{""symbol"": ""603306"", ""name"": ""华懋科技"", ""leader_score"": 93.5, ""combined_leader_score"": 83.64, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002384"", ""name"": ""东山精密"", ""leader_score"": 94.95, ""combined_leader_score"": 83.55, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}, {""symbol"": ""603228"", ""name"": ""景旺电子"", ""leader_score"": 87.17, ""combined_leader_score"": 79.08, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",106,106
2026-05-18,85,行业,国防军工-航天装备Ⅱ,国防军工-航天装备Ⅱ,2.0441,1.4621,1.0,71.07,85,36.7,,22.41,,96,长期主线,600118/600879/601698,中国卫星/航天电子/中国卫通,"[{""symbol"": ""600118"", ""name"": ""中国卫星"", ""leader_score"": 97.5, ""combined_leader_score"": 96.65, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600879"", ""name"": ""航天电子"", ""leader_score"": 76.0, ""combined_leader_score"": 72.53, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选""}, {""symbol"": ""601698"", ""name"": ""中国卫通"", ""leader_score"": 72.46, ""combined_leader_score"": 58.73, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",5,5
2026-05-18,86,概念,丙烯酸,885829,-1.6792,-0.2788,0.3077,70.7,86,26.63,,23.41,,87,长期主线,605589/600800/603928,圣泉集团/渤海化学/兴业股份,"[{""symbol"": ""605589"", ""name"": ""圣泉集团"", ""leader_score"": 88.64, ""combined_leader_score"": 80.2, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选""}, {""symbol"": ""600800"", ""name"": ""渤海化学"", ""leader_score"": 89.8, ""combined_leader_score"": 73.66, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}, {""symbol"": ""603928"", ""name"": ""兴业股份"", ""leader_score"": 83.33, ""combined_leader_score"": 73.1, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",13,13
2026-05-18,87,概念,人民币贬值受益,885840,-0.1226,0.6841,0.4147,70.53,87,24.57,,20.02,,125,长期主线,001309/002384/002947,德明利/东山精密/恒铭达,"[{""symbol"": ""001309"", ""name"": ""德明利"", ""leader_score"": 92.88, ""combined_leader_score"": 87.88, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002384"", ""name"": ""东山精密"", ""leader_score"": 95.11, ""combined_leader_score"": 81.69, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}, {""symbol"": ""002947"", ""name"": ""恒铭达"", ""leader_score"": 85.96, ""combined_leader_score"": 78.54, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选""}]",217,217
2026-05-18,88,概念,金属铜,885973,-0.8155,-1.3986,0.2903,69.09,88,9.44,,23.79,,79,长期主线,000426/002842/000510,兴业银锡/翔鹭钨业/新金路,"[{""symbol"": ""000426"", ""name"": ""兴业银锡"", ""leader_score"": 83.25, ""combined_leader_score"": 79.21, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002842"", ""name"": ""翔鹭钨业"", ""leader_score"": 82.8, ""combined_leader_score"": 78.47, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选/波段活跃候选""}, {""symbol"": ""000510"", ""name"": ""新金路"", ""leader_score"": 74.99, ""combined_leader_score"": 74.77, ""leader_type"": ""swing"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}]",62,62
2026-05-18,89,概念,碳纤维,885650,-0.5527,-0.5061,0.4194,67.82,89,19.97,,23.82,,78,长期主线,600590/002600/000969,泰豪科技/领益智造/安泰科技,"[{""symbol"": ""600590"", ""name"": ""泰豪科技"", ""leader_score"": 76.04, ""combined_leader_score"": 75.57, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002600"", ""name"": ""领益智造"", ""leader_score"": 91.75, ""combined_leader_score"": 77.52, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}, {""symbol"": ""000969"", ""name"": ""安泰科技"", ""leader_score"": 74.7, ""combined_leader_score"": 71.78, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",31,31
2026-05-18,90,概念,比亚迪概念,885997,0.3279,1.3313,0.4568,67.21,90,45.71,,23.63,,83,长期主线,600105/603306/603228,永鼎股份/华懋科技/景旺电子,"[{""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 96.4, ""combined_leader_score"": 87.4, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603306"", ""name"": ""华懋科技"", ""leader_score"": 95.27, ""combined_leader_score"": 79.71, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}, {""symbol"": ""603228"", ""name"": ""景旺电子"", ""leader_score"": 87.74, ""combined_leader_score"": 78.82, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心候选""}]",243,243
2026-05-18,91,行业,家用电器-家电零部件Ⅱ,家用电器-家电零部件Ⅱ,-0.2402,0.9264,0.3077,66.13,91,44.53,,23.9,,77,长期主线,002290/002418/603150,禾盛新材/康盛股份/万朗磁塑,"[{""symbol"": ""002290"", ""name"": ""禾盛新材"", ""leader_score"": 92.75, ""combined_leader_score"": 91.41, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002418"", ""name"": ""康盛股份"", ""leader_score"": 88.1, ""combined_leader_score"": 78.44, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603150"", ""name"": ""万朗磁塑"", ""leader_score"": 79.71, ""combined_leader_score"": 74.35, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",13,13
2026-05-18,92,概念,AI眼镜,886085,0.5187,0.71,0.551,66.02,92,56.12,,26.37,,41,长期主线,603920/002980/600330,世运电路/华盛昌/天通股份,"[{""symbol"": ""603920"", ""name"": ""世运电路"", ""leader_score"": 85.96, ""combined_leader_score"": 80.87, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002980"", ""name"": ""华盛昌"", ""leader_score"": 84.22, ""combined_leader_score"": 79.21, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600330"", ""name"": ""天通股份"", ""leader_score"": 88.98, ""combined_leader_score"": 81.0, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选/波段活跃候选""}]",49,49
2026-05-18,93,概念,新能源汽车,885431,-0.0456,1.4388,0.4049,63.79,93,42.2,,24.02,,73,长期主线,600105/601869/600487,永鼎股份/长飞光纤/亨通光电,"[{""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 95.26, ""combined_leader_score"": 85.29, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""601869"", ""name"": ""长飞光纤"", ""leader_score"": 92.99, ""combined_leader_score"": 85.38, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}, {""symbol"": ""600487"", ""name"": ""亨通光电"", ""leader_score"": 95.81, ""combined_leader_score"": 83.44, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",405,405
2026-05-18,94,概念,光伏概念,885531,-0.0357,0.9319,0.4777,63.78,94,42.9,,26.62,,39,长期主线,601208/600330/002046,东材科技/天通股份/国机精工,"[{""symbol"": ""601208"", ""name"": ""东材科技"", ""leader_score"": 93.22, ""combined_leader_score"": 84.77, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600330"", ""name"": ""天通股份"", ""leader_score"": 91.54, ""combined_leader_score"": 83.37, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选/波段活跃候选""}, {""symbol"": ""002046"", ""name"": ""国机精工"", ""leader_score"": 89.93, ""combined_leader_score"": 80.84, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心候选""}]",248,247
2026-05-18,95,概念,PVDF概念,885931,-2.4146,-2.9253,0.2,63.1,95,27.6,,24.01,,74,长期主线,603978/002522/603659,深圳新星/浙江众成/璞泰来,"[{""symbol"": ""603978"", ""name"": ""深圳新星"", ""leader_score"": 95.41, ""combined_leader_score"": 79.72, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}, {""symbol"": ""002522"", ""name"": ""浙江众成"", ""leader_score"": 80.05, ""combined_leader_score"": 71.77, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}, {""symbol"": ""603659"", ""name"": ""璞泰来"", ""leader_score"": 78.19, ""combined_leader_score"": 67.12, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",10,10
2026-05-18,96,概念,宁德时代概念,885789,-0.0377,0.3146,0.4105,62.77,96,26.88,,20.49,,122,长期主线,002759/600869/002080,天际股份/远东股份/中材科技,"[{""symbol"": ""002759"", ""name"": ""天际股份"", ""leader_score"": 81.08, ""combined_leader_score"": 80.79, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}, {""symbol"": ""600869"", ""name"": ""远东股份"", ""leader_score"": 86.53, ""combined_leader_score"": 78.65, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}, {""symbol"": ""002080"", ""name"": ""中材科技"", ""leader_score"": 87.56, ""combined_leader_score"": 76.87, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",95,95
2026-05-18,97,概念,无线耳机,885868,0.5207,0.1085,0.5641,62.36,97,53.17,,25.03,,55,长期主线,002947/603626/002600,恒铭达/科森科技/领益智造,"[{""symbol"": ""002947"", ""name"": ""恒铭达"", ""leader_score"": 83.82, ""combined_leader_score"": 82.22, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603626"", ""name"": ""科森科技"", ""leader_score"": 81.92, ""combined_leader_score"": 81.31, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002600"", ""name"": ""领益智造"", ""leader_score"": 82.05, ""combined_leader_score"": 78.75, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",39,39
2026-05-18,98,概念,核电,885571,0.3644,2.1803,0.4161,61.02,98,37.47,,18.44,,139,长期主线,002149/600105/600522,西部材料/永鼎股份/中天科技,"[{""symbol"": ""002149"", ""name"": ""西部材料"", ""leader_score"": 92.63, ""combined_leader_score"": 87.35, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 95.53, ""combined_leader_score"": 86.03, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600522"", ""name"": ""中天科技"", ""leader_score"": 90.81, ""combined_leader_score"": 80.25, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",161,161
2026-05-18,99,概念,高压快充,886001,1.157,2.2791,0.641,61.01,99,59.6,,27.32,,34,长期主线,002384/002851/002885,东山精密/麦格米特/京泉华,"[{""symbol"": ""002384"", ""name"": ""东山精密"", ""leader_score"": 94.84, ""combined_leader_score"": 87.68, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002851"", ""name"": ""麦格米特"", ""leader_score"": 88.51, ""combined_leader_score"": 83.45, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002885"", ""name"": ""京泉华"", ""leader_score"": 81.54, ""combined_leader_score"": 78.64, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",39,39
2026-05-18,100,概念,TOPCON电池,886007,-0.2632,-0.3813,0.4375,60.75,100,41.64,,20.9,,119,长期主线,603045/603778/002943,福达合金/国晟科技/宇晶股份,"[{""symbol"": ""603045"", ""name"": ""福达合金"", ""leader_score"": 85.32, ""combined_leader_score"": 81.02, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603778"", ""name"": ""国晟科技"", ""leader_score"": 82.42, ""combined_leader_score"": 80.63, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002943"", ""name"": ""宇晶股份"", ""leader_score"": 76.0, ""combined_leader_score"": 73.91, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",32,32
